BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,SIZE_US,QUANTITY,BOX LOCATION,CATEGORIES,SKU,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,Florida_count,Handle
461,E1875,MILANO FORMALS,BLACK,4,4,4,3033,#N/A,E1875_BLACK_4,,,,,,,NV8124
461,E1875,MILANO FORMALS,BLACK,10,10,5,3033,#N/A,E1875_BLACK_10,,,,,,,NV8124
462,E1502,MILANO FORMALS,NAVY,12,12,1,3033,Bridesmaid,E1502_NAVY_12,,,,,,,NV8497
462,E1502,MILANO FORMALS,NAVY,6,6,5,3033,Bridesmaid,E1502_NAVY_6,,,,,,,NV8497
462,E1502,MILANO FORMALS,NAVY,4,4,6,3033,Bridesmaid,E1502_NAVY_4,,,,,,,NV8497
463,E1729,MILANO FORMALS,PRINT,6,6,1,3033,Bridesmaid,E1729_PRINT_6,,,,,,,NV8270
463,E1729,MILANO FORMALS,PRINT,10,10,1,3033,Bridesmaid,E1729_PRINT_10,,,,,,,NV8270
463,E1729,MILANO FORMALS,PRINT,12,12,1,3033,Bridesmaid,E1729_PRINT_12,,,,,,,NV8270
463,E2039,MILANO FORMALS,POWDER BLUE,14,14,1,3033,2 Piece,E2039_POWDER BLUE_14,,,,,,,NV7960
463,F1116,MILANO FORMALS,NAVY,38,38,1,3033,#N/A,F1116_NAVY_38,,,,,,,B8883
463,F1116,MILANO FORMALS,NAVY,6XL,34,1,3033,#N/A,F1116_NAVY_34,,,,,,,B8883
463,E1657,MILANO FORMALS,TEAL,24,24,2,3033,Elegant Evening,E1657_TEAL_24,,,,,,,NV8342
463,F570,MILANO FORMALS,RED,6XL,34,2,3033,#N/A,F570_RED_34,,,,,,,B429
463,F1116,MILANO FORMALS,SKY BLUE,6XL,34,3,3033,#N/A,F1116_SKY BLUE_34,,,,,,,B8883
463,E1194,MILANO FORMALS,SKY BLUE,8XL,40,3,3033,#N/A,E1194_SKY BLUE_40,,,,,,,NV8805
464,E2101,MILANO FORMALS,WINE,4,4,1,3033,Gala/ pageant,E2101_WINE_4,,,,,,,NV7898
464,E2752,MILANO FORMALS,GREEN,6,6,1,3033,Elegant Evening,E2752_GREEN_6,,,,,,,NV7247
464,B8898,MILANO FORMALS,CORAL,8,8,1,3033,#N/A,B8898_CORAL_8,,,,,,,AT1101
464,E1270,MILANO FORMALS,FUCHSIA,8,8,1,3033,Bridesmaid,E1270_FUCHSIA_8,,,,,,,NV8729
464,E2701,MILANO FORMALS,ROSE,12,12,1,3033,Ball Gown/Quinceanera ,E2701_ROSE_12,,,,,,,NV7298
464,B8486,MILANO FORMALS,BLACK/FUCHSIA,S,8,1,3033,#N/A,B8486_BLACK/FUCHSIA_8,,,,,,,AT1513
464,E2764,MILANO FORMALS,ROYAL,16,16,2,3033,Prom,E2764_ROYAL_16,,,,,,,NV7235
465,E2495,MILANO FORMALS,SKY BLUE,12,12,1,3033,#N/A,E2495_SKY BLUE_12,,,,,,,NV7504
465,E2494,MILANO FORMALS,PINK,4,4,2,3033,#N/A,E2494_PINK_4,,,,,,,NV7505
465,E1119,MILANO FORMALS,CHAMPAGNE,M,10,2,3033,#N/A,E1119_CHAMPAGNE_10,,,,,,,NV8880
465,E1119,MILANO FORMALS,CHAMPAGNE,S,8,2,3033,#N/A,E1119_CHAMPAGNE_8,,,,,,,NV8880
465,E1119,MILANO FORMALS,CHAMPAGNE,4XL,26,4,3033,#N/A,E1119_CHAMPAGNE_26,,,,,,,NV8880
465,E1119,MILANO FORMALS,CHAMPAGNE,5XL,30,5,3033,#N/A,E1119_CHAMPAGNE_30,,,,,,,NV8880
466,E1715,MILANO FORMALS,SKY BLUE,0,0,1,3033,Ball Gown/Quinceanera ,E1715_SKY BLUE_0,,,,,,,NV8284
466,E1371,MILANO FORMALS,APPLERED/WHITE,M,10,8,3033,#N/A,E1371_APPLERED/WHITE_10,,,,,,,NV8628
466,E1371,MILANO FORMALS,APPLERED/WHITE,L,12,10,3033,#N/A,E1371_APPLERED/WHITE_12,,,,,,,NV8628
466,E1371,MILANO FORMALS,APPLERED/WHITE,S,8,10,3033,#N/A,E1371_APPLERED/WHITE_8,,,,,,,NV8628
467,E2437,MILANO FORMALS,NAVY PRINT,0,0,1,3033,Elegant Evening,E2437_NAVY PRINT_0,,,,,,,NV7562
467,E2437,MILANO FORMALS,NAVY PRINT,2,2,1,3033,Elegant Evening,E2437_NAVY PRINT_2,,,,,,,NV7562
467,E2437,MILANO FORMALS,NAVY PRINT,6,6,2,3033,Elegant Evening,E2437_NAVY PRINT_6,,,,,,,NV7562
467,E2437,MILANO FORMALS,NAVY PRINT,6,6,2,3033,Elegant Evening,E2437_NAVY PRINT_6,,,,,,,NV7562
467,E2437,MILANO FORMALS,NAVY PRINT,8,8,2,3033,Elegant Evening,E2437_NAVY PRINT_8,,,,,,,NV7562
468,E2160,MILANO FORMALS,FUCHSIA,0,0,1,3033,Elegant Evening,E2160_FUCHSIA_0,,,,,,,NV7839
468,E2160,MILANO FORMALS,FUCHSIA,4,4,2,3033,Elegant Evening,E2160_FUCHSIA_4,,,,,,,NV7839
469,E1799,MILANO FORMALS,LILAC,6,6,1,3033,Prom,E1799_LILAC_6,,,,,,,NV8200
469,E1168,MILANO FORMALS,SAGE,4,4,3,3033,Bridesmaid,E1168_SAGE_4,,,,,,,NV8831
469,B8865,MILANO FORMALS,TRUFFLE,6,6,3,3033,Elegant Evening,B8865_TRUFFLE_6,,,,,,,AT1134
469,E1270,MILANO FORMALS,FUCHSIA,10,10,3,3033,Bridesmaid,E1270_FUCHSIA_10,,,,,,,NV8729
469,E1270,MILANO FORMALS,FUCHSIA,4,4,7,3033,Bridesmaid,E1270_FUCHSIA_4,,,,,,,NV8729
470,AA9310,ANDY ANAND COUTURE,IVORY,4,4,1,3033,#N/A,AA9310_IVORY_4,,,,,,,BNV0689
470,AA9271,ANDY ANAND COUTURE,WHITE,8,8,1,3033,#N/A,AA9271_WHITE_8,,,,,,,BNV0728
470,AA9310,ANDY ANAND COUTURE,IVORY,6,6,3,3033,#N/A,AA9310_IVORY_6,,,,,,,BNV0689
471,E2774,MILANO FORMALS,BLACK,2,2,1,3033,Ball Gown/Quinceanera ,E2774_BLACK_2,,,,,,,NV7225
471,E2774,MILANO FORMALS,BLACK,6,6,1,3033,Ball Gown/Quinceanera ,E2774_BLACK_6,,,,,,,NV7225
471,E2496,MILANO FORMALS,PEACH,12,12,1,3033,#N/A,E2496_PEACH_12,,,,,,,NV7503
471,E2498,MILANO FORMALS,BLUSH,12,12,1,3033,Ball Gown/Quinceanera ,E2498_BLUSH_12,,,,,,,NV7501
472,B8865,MILANO FORMALS,TRUFFLE,4,4,6,3033,Elegant Evening,B8865_TRUFFLE_4,,,,,,,AT1134
472,B8865,MILANO FORMALS,TRUFFLE,8,8,7,3033,Elegant Evening,B8865_TRUFFLE_8,,,,,,,AT1134
472,B8865,MILANO FORMALS,TRUFFLE,S,8,12,3033,Elegant Evening,B8865_TRUFFLE_8,,,,,,,AT1134
473,B8865,MILANO FORMALS,TRUFFLE,8,8,7,3033,Elegant Evening,B8865_TRUFFLE_8,,,,,,,AT1134
473,B8486,MILANO FORMALS,BLACK/LILAC,M,10,7,3033,#N/A,B8486_BLACK/LILAC_10,,,,,,,AT1513
473,B8486,MILANO FORMALS,BLACK/LILAC,S,8,16,3033,#N/A,B8486_BLACK/LILAC_8,,,,,,,AT1513
474,B8998,MILANO FORMALS,CORAL,14,14,1,3033,Elegant Evening,B8998_CORAL_14,,,,,,,AT1001
474,E1295,MILANO FORMALS,TRUFFLE,20,20,1,3033,Bridesmaid,E1295_TRUFFLE_20,,,,,,,NV8704
474,E1295,MILANO FORMALS,TRUFFLE,24,24,1,3033,Bridesmaid,E1295_TRUFFLE_24,,,,,,,NV8704
474,B9000,MILANO FORMALS,DUSTY PINK,L,12,1,3033,#N/A,B9000_DUSTY PINK_12,,,,,,,AT0999
474,B8998,MILANO FORMALS,CORAL,10,10,2,3033,Elegant Evening,B8998_CORAL_10,,,,,,,AT1001
474,B8998,MILANO FORMALS,CORAL,4,4,3,3033,Elegant Evening,B8998_CORAL_4,,,,,,,AT1001
474,B8998,MILANO FORMALS,CORAL,6,6,3,3033,Elegant Evening,B8998_CORAL_6,,,,,,,AT1001
474,B9000,MILANO FORMALS,PURPLE,S,8,3,3033,#N/A,B9000_PURPLE_8,,,,,,,AT0999
474,B9000,MILANO FORMALS,DUSTY PINK,M,10,4,3033,#N/A,B9000_DUSTY PINK_10,,,,,,,AT0999
474,B8998,MILANO FORMALS,CORAL,16,16,6,3033,Elegant Evening,B8998_CORAL_16,,,,,,,AT1001
474,B9000,MILANO FORMALS,DUSTY PINK,S,8,9,3033,#N/A,B9000_DUSTY PINK_8,,,,,,,AT0999
475,B8486,MILANO FORMALS,BLACK/FUCHSIA,S,8,4,3033,#N/A,B8486_BLACK/FUCHSIA_8,,,,,,,AT1513
475,B8486,MILANO FORMALS,BLACK/LILAC,XL,14,13,3033,#N/A,B8486_BLACK/LILAC_14,,,,,,,AT1513
475,B8486,MILANO FORMALS,BLACK/LILAC,L,12,20,3033,#N/A,B8486_BLACK/LILAC_12,,,,,,,AT1513
476,E2495,MILANO FORMALS,SKY BLUE,12,12,1,3033,#N/A,E2495_SKY BLUE_12,,,,,,,NV7504
476,E1582,MILANO FORMALS,TEAL,14,14,1,3033,Bridesmaid,E1582_TEAL_14,,,,,,,NV8417
476,E1582,MILANO FORMALS,TEAL,4,4,3,3033,Bridesmaid,E1582_TEAL_4,,,,,,,NV8417
476,E1582,MILANO FORMALS,TEAL,8,8,3,3033,Bridesmaid,E1582_TEAL_8,,,,,,,NV8417
476,E1582,MILANO FORMALS,TEAL,12,12,3,3033,Bridesmaid,E1582_TEAL_12,,,,,,,NV8417
476,E1582,MILANO FORMALS,TEAL,20,20,3,3033,Bridesmaid,E1582_TEAL_20,,,,,,,NV8417
476,E1582,MILANO FORMALS,TEAL,10,10,9,3033,Bridesmaid,E1582_TEAL_10,,,,,,,NV8417
477,AA9301,ANDY ANAND COUTURE,WHITE,12,12,1,3033,#N/A,AA9301_WHITE_12,,,,,,,BNV0698
477,AA9301,ANDY ANAND COUTURE,WHITE,14,14,1,3033,#N/A,AA9301_WHITE_14,,,,,,,BNV0698
477,AA9301,ANDY ANAND COUTURE,WHITE,6,6,2,3033,#N/A,AA9301_WHITE_6,,,,,,,BNV0698
478,E2322,MILANO FORMALS,BLUSH,4,4,1,3033,Ball Gown/Quinceanera ,E2322_BLUSH_4,,,,,,,NV7677
478,E2495,MILANO FORMALS,SKY BLUE,4,4,1,3033,#N/A,E2495_SKY BLUE_4,,,,,,,NV7504
478,E2322,MILANO FORMALS,BLUSH,8,8,1,3033,Ball Gown/Quinceanera ,E2322_BLUSH_8,,,,,,,NV7677
478,E1676,MILANO FORMALS,BLUE/PINK,12,12,1,3033,#N/A,E1676_BLUE/PINK_12,,,,,,,NV8323
479,AA9318,ANDY ANAND COUTURE,,6,6,1,3033,#N/A,AA9318_6,,,,,,,BNV0681
479,AA9318,ANDY ANAND COUTURE,IVORY,10,10,1,3033,#N/A,AA9318_IVORY_10,,,,,,,BNV0681
479,E1259,MILANO FORMALS,PINK,XS,XS,1,3033,Ball Gown/Quinceanera ,E1259_PINK_XS,,,,,,,NV8740
479,AA9256,ANDY ANAND COUTURE,IVORY,10,10,2,3033,#N/A,AA9256_IVORY_10,,,,,,,BNV0743
480,B8998,MILANO FORMALS,CORAL,4,4,1,3240,Elegant Evening,B8998_CORAL_4,,,,,,,AT1001
480,E2495,MILANO FORMALS,SKY BLUE,4,4,1,3240,#N/A,E2495_SKY BLUE_4,,,,,,,NV7504
480,B8486,MILANO FORMALS,BLACK/FUCHSIA,XL,14,2,3240,#N/A,B8486_BLACK/FUCHSIA_14,,,,,,,AT1513
480,B8486,MILANO FORMALS,BLACK/LILAC,2XL,18,5,3240,#N/A,B8486_BLACK/LILAC_18,,,,,,,AT1513
480,B8486,MILANO FORMALS,BLACK/LILAC,3XL,22,11,3240,#N/A,B8486_BLACK/LILAC_22,,,,,,,AT1513
481,E2503,MILANO FORMALS,SKY BLUE,4,4,1,3240,#N/A,E2503_SKY BLUE_4,,,,,,,NV7496
481,E2494,MILANO FORMALS,SANGRIA,8,8,1,3240,#N/A,E2494_SANGRIA_8,,,,,,,NV7505
481,E2322,MILANO FORMALS,TEAL,12,12,1,3240,Ball Gown/Quinceanera ,E2322_TEAL_12,,,,,,,NV7677
481,E1259,MILANO FORMALS,GOLD,3XL,22,1,3240,Ball Gown/Quinceanera ,E1259_GOLD_22,,,,,,,NV8740
482,AA9256,ANDY ANAND COUTURE,IVORY,6,6,1,3240,#N/A,AA9256_IVORY_6,,,,,,,BNV0743
482,AA222,ANDY ANAND COUTURE,WHITE,10,10,1,3240,#N/A,AA222_WHITE_10,,,,,,,BNV777
482,AA9310,ANDY ANAND COUTURE,WHITE,10,10,1,3240,#N/A,AA9310_WHITE_10,,,,,,,BNV0689
482,E2701,MILANO FORMALS,ROSE,14,14,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_14,,,,,,,NV7298
482,B8998,MILANO FORMALS,RED,12,12,4,3240,Elegant Evening,B8998_RED_12,,,,,,,AT1001
483,AA9256,ANDY ANAND COUTURE,IVORY,6,6,2,3240,#N/A,AA9256_IVORY_6,,,,,,,BNV0743
483,AA9256,ANDY ANAND COUTURE,IVORY,8,8,2,3240,#N/A,AA9256_IVORY_8,,,,,,,BNV0743
484,E1954,MILANO FORMALS,PLUM,4,4,1,3240,#N/A,E1954_PLUM_4,,,,,,,NV8045
484,E1386,MILANO FORMALS,LILAC,8,8,1,3240,#N/A,E1386_LILAC_8,,,,,,,NV8613
484,B8865,MILANO FORMALS,SANGRIA,6XL,34,1,3240,Elegant Evening,B8865_SANGRIA_34,,,,,,,AT1134
484,B8865,MILANO FORMALS,SANGRIA,S,8,1,3240,Elegant Evening,B8865_SANGRIA_8,,,,,,,AT1134
484,B8896,MILANO FORMALS,LILAC/WHITE,S,8,1,3240,#N/A,B8896_LILAC/WHITE_8,,,,,,,AT1103
484,E1044,MILANO FORMALS,DARK CELADON,S,8,1,3240,#N/A,E1044_DARK CELADON_8,,,,,,,NV8955
484,B8621,MILANO FORMALS,BLACK/SKYBLUE,2XL,18,2,3240,#N/A,B8621_BLACK/SKYBLUE_18,,,,,,,AT1378
484,B8608,MILANO FORMALS,LILAC,S,8,2,3240,Elegant Evening,B8608_LILAC_8,,,,,,,AT1391
484,B8921,MILANO FORMALS,LIGHT GREEN,S,8,2,3240,#N/A,B8921_LIGHT GREEN_8,,,,,,,AT1078
484,B8921,MILANO FORMALS,LIGHT GREEN,2XL,18,3,3240,#N/A,B8921_LIGHT GREEN_18,,,,,,,AT1078
484,B8921,MILANO FORMALS,LIGHT GREEN,3XL,22,3,3240,#N/A,B8921_LIGHT GREEN_22,,,,,,,AT1078
485,E1762,MILANO FORMALS,PURPLE,2,2,1,3240,#N/A,E1762_PURPLE_2,,,,,,,NV8237
485,E1762,MILANO FORMALS,PURPLE,10,10,1,3240,#N/A,E1762_PURPLE_10,,,,,,,NV8237
485,E1582,MILANO FORMALS,BURGUNDY,8,8,2,3240,Bridesmaid,E1582_BURGUNDY_8,,,,,,,NV8417
485,E1762,MILANO FORMALS,PURPLE,12,12,2,3240,#N/A,E1762_PURPLE_12,,,,,,,NV8237
485,E1762,MILANO FORMALS,PURPLE,8,8,4,3240,#N/A,E1762_PURPLE_8,,,,,,,NV8237
485,E1762,MILANO FORMALS,PURPLE,4,4,8,3240,#N/A,E1762_PURPLE_4,,,,,,,NV8237
485,E1762,MILANO FORMALS,PURPLE,6,6,9,3240,#N/A,E1762_PURPLE_6,,,,,,,NV8237
486,E1696,MILANO FORMALS,BLACK,12,12,1,3240,Bridesmaid,E1696_BLACK_12,,,,,,,NV8303
486,E1371,MILANO FORMALS,SAGE,14,14,1,3240,#N/A,E1371_SAGE_14,,,,,,,NV8628
486,B8921,MILANO FORMALS,VIOLET,M,10,1,3240,#N/A,B8921_VIOLET_10,,,,,,,AT1078
486,B8865,MILANO FORMALS,SKY BLUE,7XL,38,1,3240,Elegant Evening,B8865_SKY BLUE_38,,,,,,,AT1134
486,B8865,MILANO FORMALS,SILVER,S,8,1,3240,Elegant Evening,B8865_SILVER_8,,,,,,,AT1134
486,E1937,MILANO FORMALS,BLACK,0,0,2,3240,Embellished,E1937_BLACK_0,,,,,,,NV8062
486,E1937,MILANO FORMALS,BLACK,4,4,2,3240,Embellished,E1937_BLACK_4,,,,,,,NV8062
486,E2102,MILANO FORMALS,BLACK,18,18,2,3240,Gala/ pageant,E2102_BLACK_18,,,,,,,NV7897
486,E1930,MILANO FORMALS,BLACK,8,8,3,3240,#N/A,E1930_BLACK_8,,,,,,,NV8069
486,B8896,MILANO FORMALS,SILVER,S,8,4,3240,#N/A,B8896_SILVER_8,,,,,,,AT1103
486,B8921,MILANO FORMALS,VIOLET,S,8,8,3240,#N/A,B8921_VIOLET_8,,,,,,,AT1078
487,B8896,MILANO FORMALS,TRUFFLE,S,8,2,3240,#N/A,B8896_TRUFFLE_8,,,,,,,AT1103
487,B8921,MILANO FORMALS,TRUFFLE,S,8,2,3240,#N/A,B8921_TRUFFLE_8,,,,,,,AT1078
487,B8940,MILANO FORMALS,TRUFFLE,S,8,2,3240,#N/A,B8940_TRUFFLE_8,,,,,,,AT1059
487,E1386,MILANO FORMALS,LILAC,4,4,6,3240,#N/A,E1386_LILAC_4,,,,,,,NV8613
487,E1387,MILANO FORMALS,TURQUOISE,4,4,11,3240,#N/A,E1387_TURQUOISE_4,,,,,,,NV8612
488,E2106,MILANO FORMALS,SKY BLUE,2,2,1,3240,#N/A,E2106_SKY BLUE_2,,,,,,,NV7893
488,E1194,MILANO FORMALS,TEAL,4,4,1,3240,#N/A,E1194_TEAL_4,,,,,,,NV8805
488,B8486,MILANO FORMALS,BLACK/LILAC,3XL,22,1,3240,#N/A,B8486_BLACK/LILAC_22,,,,,,,AT1513
488,E1676,MILANO FORMALS,BLUE/PINK,4,4,2,3240,#N/A,E1676_BLUE/PINK_4,,,,,,,NV8323
488,B8486,MILANO FORMALS,BLACK/LILAC,L,12,2,3240,#N/A,B8486_BLACK/LILAC_12,,,,,,,AT1513
488,E1295,MILANO FORMALS,TRUFFLE,4,4,3,3240,Bridesmaid,E1295_TRUFFLE_4,,,,,,,NV8704
489,E2498,MILANO FORMALS,BLUSH,12,12,1,3240,Ball Gown/Quinceanera ,E2498_BLUSH_12,,,,,,,NV7501
489,E2493,MILANO FORMALS,PEACH,16,16,1,3240,Ball Gown/Quinceanera ,E2493_PEACH_16,,,,,,,NV7506
489,E2493,MILANO FORMALS,PEACH,12,12,2,3240,Ball Gown/Quinceanera ,E2493_PEACH_12,,,,,,,NV7506
490,E2496,MILANO FORMALS,PEACH,4,4,1,3240,#N/A,E2496_PEACH_4,,,,,,,NV7503
490,E2501,MILANO FORMALS,BLUSH,4,4,1,3240,#N/A,E2501_BLUSH_4,,,,,,,NV7498
490,E2322,MILANO FORMALS,BLUSH,8,8,1,3240,Ball Gown/Quinceanera ,E2322_BLUSH_8,,,,,,,NV7677
490,E1259,MILANO FORMALS,SKY BLUE,10,10,1,3240,Ball Gown/Quinceanera ,E1259_SKY BLUE_10,,,,,,,NV8740
491,E2437,MILANO FORMALS,NAVY PRINT,8,8,1,3240,Elegant Evening,E2437_NAVY PRINT_8,,,,,,,NV7562
491,E2437,MILANO FORMALS,NAVY PRINT,12,12,2,3240,Elegant Evening,E2437_NAVY PRINT_12,,,,,,,NV7562
491,E2437,MILANO FORMALS,NAVY PRINT,18,18,2,3240,Elegant Evening,E2437_NAVY PRINT_18,,,,,,,NV7562
492,E2437,MILANO FORMALS,NAVY PRINT,12,12,1,3240,Elegant Evening,E2437_NAVY PRINT_12,,,,,,,NV7562
492,E2437,MILANO FORMALS,NAVY PRINT,10,10,4,3240,Elegant Evening,E2437_NAVY PRINT_10,,,,,,,NV7562
493,AA9329,ANDY ANAND COUTURE,IVORY,8,8,1,3240,#N/A,AA9329_IVORY_8,,,,,,,BNV0670
493,E2322,MILANO FORMALS,BLUSH,8,8,1,3240,Ball Gown/Quinceanera ,E2322_BLUSH_8,,,,,,,NV7677
493,E2322,MILANO FORMALS,TEAL,10,10,1,3240,Ball Gown/Quinceanera ,E2322_TEAL_10,,,,,,,NV7677
493,E1194,MILANO FORMALS,TEAL,S,8,1,3240,#N/A,E1194_TEAL_8,,,,,,,NV8805
493,E1168,MILANO FORMALS,SAGE,8,8,3,3240,Bridesmaid,E1168_SAGE_8,,,,,,,NV8831
494,E1168,MILANO FORMALS,BURGUNDY,6,6,1,3240,Bridesmaid,E1168_BURGUNDY_6,,,,,,,NV8831
494,E2241,MILANO FORMALS,IVORY,6,6,1,3240,Elegant Evening,E2241_IVORY_6,,,,,,,NV7758
494,E2241,MILANO FORMALS,IVORY,10,10,1,3240,Elegant Evening,E2241_IVORY_10,,,,,,,NV7758
494,E1168,MILANO FORMALS,BURGUNDY,10,10,2,3240,Bridesmaid,E1168_BURGUNDY_10,,,,,,,NV8831
494,E2241,MILANO FORMALS,IVORY,2,2,3,3240,Elegant Evening,E2241_IVORY_2,,,,,,,NV7758
494,E2241,MILANO FORMALS,IVORY,14,14,3,3240,Elegant Evening,E2241_IVORY_14,,,,,,,NV7758
494,E1168,MILANO FORMALS,TRUFFLE,M,10,3,3240,Bridesmaid,E1168_TRUFFLE_10,,,,,,,NV8831
494,E1168,MILANO FORMALS,BURGUNDY,8,8,4,3240,Bridesmaid,E1168_BURGUNDY_8,,,,,,,NV8831
495,E2494,MILANO FORMALS,SANGRIA,8,8,1,3240,#N/A,E2494_SANGRIA_8,,,,,,,NV7505
495,AA222,ANDY ANAND COUTURE,IVORY,6,6,3,3240,#N/A,AA222_IVORY_6,,,,,,,BNV777
495,AA222,ANDY ANAND COUTURE,IVORY,4,4,4,3240,#N/A,AA222_IVORY_4,,,,,,,BNV777
496,E1270,MILANO FORMALS,CORAL,8,8,1,3240,Bridesmaid,E1270_CORAL_8,,,,,,,NV8729
496,E1270,MILANO FORMALS,CORAL,24,24,1,3240,Bridesmaid,E1270_CORAL_24,,,,,,,NV8729
496,E1270,MILANO FORMALS,CORAL,6,6,2,3240,Bridesmaid,E1270_CORAL_6,,,,,,,NV8729
496,E1270,MILANO FORMALS,CORAL,36,36,2,3240,Bridesmaid,E1270_CORAL_36,,,,,,,NV8729
496,B8998,MILANO FORMALS,CORAL,4,4,3,3240,Elegant Evening,B8998_CORAL_4,,,,,,,AT1001
496,E1270,MILANO FORMALS,CORAL,32,32,3,3240,Bridesmaid,E1270_CORAL_32,,,,,,,NV8729
497,E2551,MILANO FORMALS,RED,0,0,1,3240,Short,E2551_RED_0,,,,,,,NV7448
497,E2551,MILANO FORMALS,RED,4,4,1,3240,Short,E2551_RED_4,,,,,,,NV7448
497,E2551,MILANO FORMALS,RED,6,6,1,3240,Short,E2551_RED_6,,,,,,,NV7448
497,E2551,MILANO FORMALS,RED,10,10,1,3240,Short,E2551_RED_10,,,,,,,NV7448
497,E2551,MILANO FORMALS,RED,12,12,1,3240,Short,E2551_RED_12,,,,,,,NV7448
497,E2551,MILANO FORMALS,RED,8,8,2,3240,Short,E2551_RED_8,,,,,,,NV7448
497,E2078,MILANO FORMALS,BURGUNDY,14,14,2,3240,#N/A,E2078_BURGUNDY_14,,,,,,,NV7921
497,E2078,MILANO FORMALS,BURGUNDY,18,18,2,3240,#N/A,E2078_BURGUNDY_18,,,,,,,NV7921
497,E1696,MILANO FORMALS,CORAL,24,24,2,3240,Bridesmaid,E1696_CORAL_24,,,,,,,NV8303
498,E1822,MILANO FORMALS,IVORY,4,4,1,3240,#N/A,E1822_IVORY_4,,,,,,,NV8177
498,E2537,MILANO FORMALS,IVORY,4,4,1,3240,#N/A,E2537_IVORY_4,,,,,,,NV7462
498,E2510,MILANO FORMALS,IVORY,6,6,1,3240,#N/A,E2510_IVORY_6,,,,,,,NV7489
498,E2510,MILANO FORMALS,IVORY,14,14,1,3240,#N/A,E2510_IVORY_14,,,,,,,NV7489
498,E2510,MILANO FORMALS,IVORY,16,16,1,3240,#N/A,E2510_IVORY_16,,,,,,,NV7489
498,E1822,MILANO FORMALS,IVORY,24,24,1,3240,#N/A,E1822_IVORY_24,,,,,,,NV8177
498,E1729,MILANO FORMALS,IVORY,6,6,2,3240,Bridesmaid,E1729_IVORY_6,,,,,,,NV8270
498,E1340,MILANO FORMALS,WHITE,4,4,4,3240,#N/A,E1340_WHITE_4,,,,,,,NV8659
498,E1729,MILANO FORMALS,IVORY,4,4,4,3240,Bridesmaid,E1729_IVORY_4,,,,,,,NV8270
499,E2136,MILANO FORMALS,NAVY,6,6,1,3240,Elegant Evening,E2136_NAVY_6,,,,,,,NV7863
499,E1068,MILANO FORMALS,BURGUNDY,L,12,1,3240,#N/A,E1068_BURGUNDY_12,,,,,,,NV8931
499,E2136,MILANO FORMALS,NAVY,2,2,2,3240,Elegant Evening,E2136_NAVY_2,,,,,,,NV7863
499,E1168,MILANO FORMALS,TEAL,8,8,2,3240,Bridesmaid,E1168_TEAL_8,,,,,,,NV8831
499,E1295,MILANO FORMALS,TEAL,8,8,2,3240,Bridesmaid,E1295_TEAL_8,,,,,,,NV8704
499,E1696,MILANO FORMALS,ROYAL,8,8,2,3240,Bridesmaid,E1696_ROYAL_8,,,,,,,NV8303
499,E1685,MILANO FORMALS,FUCHSIA,16,16,2,3240,#N/A,E1685_FUCHSIA_16,,,,,,,NV8314
499,E1068,MILANO FORMALS,BURGUNDY,XL,14,2,3240,#N/A,E1068_BURGUNDY_14,,,,,,,NV8931
499,E1068,MILANO FORMALS,BURGUNDY,M,10,4,3240,#N/A,E1068_BURGUNDY_10,,,,,,,NV8931
499,E1068,MILANO FORMALS,BURGUNDY,S,8,8,3240,#N/A,E1068_BURGUNDY_8,,,,,,,NV8931
500,E2256,MILANO FORMALS,ROYAL,0,0,1,3240,Embellished,E2256_ROYAL_0,,,,,,,NV7743
500,E2774,MILANO FORMALS,BLACK,2,2,1,3240,Ball Gown/Quinceanera ,E2774_BLACK_2,,,,,,,NV7225
500,E1676,MILANO FORMALS,BLUE/FUCHSIA,4,4,1,3240,#N/A,E1676_BLUE/FUCHSIA_4,,,,,,,NV8323
500,E2493,MILANO FORMALS,PEACH,12,12,1,3240,Ball Gown/Quinceanera ,E2493_PEACH_12,,,,,,,NV7506
500,E2774,MILANO FORMALS,BLACK,6,6,2,3240,Ball Gown/Quinceanera ,E2774_BLACK_6,,,,,,,NV7225
501,AA9312,ANDY ANAND COUTURE,IVORY,6,6,1,3240,#N/A,AA9312_IVORY_6,,,,,,,BNV0687
501,AA9317,ANDY ANAND COUTURE,IVORY,6,6,2,3240,#N/A,AA9317_IVORY_6,,,,,,,BNV0682
501,AA9254,ANDY ANAND COUTURE,IVORY,6,6,3,3240,#N/A,AA9254_IVORY_6,,,,,,,BNV0745
502,E1510,MILANO FORMALS,WHITE,0,0,1,3240,Embellished,E1510_WHITE_0,,,,,,,NV8489
502,E1978,MILANO FORMALS,GUNMETAL,0,0,1,3240,Embellished,E1978_GUNMETAL_0,,,,,,,NV8021
502,E2545,MILANO FORMALS,GREEN,4,4,1,3240,Embellished,E2545_GREEN_4,,,,,,,NV7454
502,AA9316,ANDY ANAND COUTURE,IVORY,8,8,1,3240,#N/A,AA9316_IVORY_8,,,,,,,BNV0683
502,E2049,MILANO FORMALS,PLATINUM,14,14,1,3240,Embellished,E2049_PLATINUM_14,,,,,,,NV7950
502,E2251,MILANO FORMALS,CHARCOAL,16,16,1,3240,Short,E2251_CHARCOAL_16,,,,,,,NV7748
