Handle,Title,Body (HTML),Description,Vendor,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Image Src,Variant SKU,Variant Inventory Qty,Variant Price,Variant Inventory Policy,Variant Requires Shipping,Variant Taxable,Image Src,Variant Inventory Tracker,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8XL,Color,PURPLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_PURPLE_8XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_PURPLE_8XL,,US,808.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,M,Color,PURPLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_PURPLE_M,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_PURPLE_M,,US,442.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,PURPLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_PURPLE_S,12.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_PURPLE_S,,US,442.0,0,0,0,12.0,12.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,PURPLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_PURPLE_S,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_PURPLE_S,,US,446.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,L,Color,ROYAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_ROYAL_L,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_ROYAL_L,,US,676.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,7XL,Color,SAGE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SAGE_7XL,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SAGE_7XL,,US,704.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8XL,Color,SAGE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SAGE_8XL,5.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SAGE_8XL,,US,704.0,0,0,0,5.0,5.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,2,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_2,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_2,,US,267.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,5XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_5XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_5XL,,US,450.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,6XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_6XL,5.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_6XL,,US,450.0,0,0,0,5.0,5.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,6XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_6XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_6XL,,US,484.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,7XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_7XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_7XL,,US,148.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,7XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_7XL,6.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_7XL,,US,450.0,0,0,0,6.0,6.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8XL,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_8XL,6.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_8XL,,US,450.0,0,0,0,6.0,6.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_S,,US,148.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,SANGRIA,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SANGRIA_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SANGRIA_S,,US,484.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,SILVER,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SILVER_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SILVER_S,,US,486.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,7XL,Color,SKY BLUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SKY BLUE_7XL,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SKY BLUE_7XL,,US,431.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,7XL,Color,SKY BLUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SKY BLUE_7XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SKY BLUE_7XL,,US,486.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8XL,Color,SKY BLUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_SKY BLUE_8XL,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_SKY BLUE_8XL,,US,431.0,0,0,0,4.0,4.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,10,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_10,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_10,,US,656.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,12,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_12,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_12,,US,618.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,12,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_12,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_12,,US,744.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,12,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_12,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_12,,US,786.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,14,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_14,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_14,,US,656.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,20,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_20,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_20,,US,656.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,22,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_22,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_22,,US,656.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,24,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_24,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_24,,US,656.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,26,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_26,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_26,,US,657.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,28,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_28,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_28,,US,657.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,30,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_30,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_30,,US,656.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,34,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_34,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_34,,US,656.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,4,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_4,6.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_4,,US,472.0,0,0,0,6.0,6.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,4,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_4,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_4,,US,618.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,6,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_6,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_6,,US,469.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,6,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_6,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_6,,US,618.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_8,7.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_8,,US,472.0,0,0,0,7.0,7.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_8,7.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_8,,US,473.0,0,0,0,7.0,7.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,8,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_8,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_8,,US,618.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,L,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_L,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_L,,US,569.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,L,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_L,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_L,,US,618.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,L,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_L,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_L,,US,744.0,0,0,0,4.0,4.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_S,12.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_S,,US,472.0,0,0,0,12.0,12.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,S,Color,TRUFFLE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_TRUFFLE_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_TRUFFLE_S,,US,618.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,10,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_10,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_10,,US,605.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,12,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_12,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_12,,US,420.0,0,0,0,4.0,4.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,12,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_12,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_12,,US,606.0,0,0,0,3.0,3.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,16,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_16,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_16,,US,606.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,16,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_16,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_16,,US,618.0,0,0,0,2.0,2.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,2,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_2,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_2,,US,137.0,0,0,0,1.0,1.0
b8865,B8865 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,This Bridesmaid dress has a Zipper closure. The main fabric is Satin,Milano Formals,Dress,Size,20,Color,WHITE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,B8865_WHITE_20,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/B8865___Claret__5__1.jpg,shopify,B8865_WHITE_20,,US,618.0,0,0,0,1.0,1.0
