BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,,,,,,,,,,,,,,
42,E1421,,GREY,2,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,GREY,10,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,GREY,10,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,GREY,24,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,GREY,24,1,,,,,,,,,,,,,,,,,,,,,,
42,E1799,,GREY,2,1,,,,,,,,,,,,,,,,,,,,,,
42,A1054,,IVORY,12,1,,,,,,,,,,,,,,,,,,,,,,
42,G1116,MILANO FORMALS,IVORY,2,4,,,,,,,,,,,,,,,,,,,,,,
42,G1116,MILANO FORMALS,IVORY,4,3,,,,,,,,,,,,,,,,,,,,,,
42,E1656,,LAVENDER,18,1,,,,,,,,,,,,,,,,,,,,,,
42,E1168,,LILAC,20,1,,,,,,,,,,,,,,,,,,,,,,
42,E1285,MILANO FORMALS,LILAC,18,1,,,,,,,,,,,,,,,,,,,,,,
42,E2100,,MIDNIGHT,16,1,,,,,,,,,,,,,,,,,,,,,,
42,570,MILANO,SILVER,2,2,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,SILVER,14,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,SILVER,8,1,,,,,,,,,,,,,,,,,,,,,,
42,E1421,,SILVER,22,1,,,,,,,,,,,,,,,,,,,,,,
42,G1116,MILANO FORMALS,SILVER,2,4,,,,,,,,,,,,,,,,,,,,,,
42,B8998,,WHITE,2,1,,,,,,,,,,,,,,,,,,,,,,
43,1116,,BANANA,7XL,1,,,,,,,,,,,,,,,,,,,,,,
43,1116,,BANANA,8XL,1,,,,,,,,,,,,,,,,,,,,,,
43,570,MILANO,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
43,E1264,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
43,E1890,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
43,E2543,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
43,B8808,,IVORY/NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
43,G1116,MILANO FORMALS,LILAC,22,1,,,,,,,,,,,,,,,,,,,,,,
43,E2253,MILANO FORMALS,PRINT,0,1,,,,,,,,,,,,,,,,,,,,,,
43,E1581,,RED,4,4,,,,,,,,,,,,,,,,,,,,,,
43,E1581,,RED,2,1,,,,,,,,,,,,,,,,,,,,,,
43,E2253,MILANO FORMALS,RED,16,1,,,,,,,,,,,,,,,,,,,,,,
43,570,MILANO,ROYAL BLUE,6XL,1,,,,,,,,,,,,,,,,,,,,,,
43,E1260,,TRUFFLE,S,1,,,,,,,,,,,,,,,,,,,,,,
44,E1264,,BLACK,34,1,,,,,,,,,,,,,,,,,,,,,,
44,E1264,,BLACK,24,1,,,,,,,,,,,,,,,,,,,,,,
44,E1264,,BLACK,7XL,1,,,,,,,,,,,,,,,,,,,,,,
44,E1893,,BLACK,10,5,,,,,,,,,,,,,,,,,,,,,,
44,E1502,,NAVY,4,5,,,,,,,,,,,,,,,,,,,,,,
44,E1502,,NAVY,10,4,,,,,,,,,,,,,,,,,,,,,,
44,E1795,,NAVY,4,4,,,,,,,,,,,,,,,,,,,,,,
44,E1908,,SKY BLUE,14,2,,,,,,,,,,,,,,,,,,,,,,
44,E1908,,SKY BLUE,6,4,,,,,,,,,,,,,,,,,,,,,,
44,E1908,,SKY BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
45,E1663,,FUCHSIA,10,4,,,,,,,,,,,,,,,,,,,,,,
45,E1663,,FUCHSIA,8,1,,,,,,,,,,,,,,,,,,,,,,
45,E1663,,FUCHSIA,18,1,,,,,,,,,,,,,,,,,,,,,,
45,E1663,,FUCHSIA,14,2,,,,,,,,,,,,,,,,,,,,,,
45,E1663,,FUCHSIA,22,2,,,,,,,,,,,,,,,,,,,,,,
45,E1463,,TEAL,8,2,,,,,,,,,,,,,,,,,,,,,,
45,E1463,,TEAL,10,2,,,,,,,,,,,,,,,,,,,,,,
45,E1463,,TEAL,12,2,,,,,,,,,,,,,,,,,,,,,,
45,E1838,,TEAL,4,7,,,,,,,,,,,,,,,,,,,,,,
45,E1838,,TEAL,28,1,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,BURNT ORANGE,0,2,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,BURNT ORANGE,4,2,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,BURNT ORANGE,22,2,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,BURNT ORANGE,30,1,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,CHARCOAL,8,1,,,,,,,,,,,,,,,,,,,,,,
46,E1730,,CHARCOAL,12,5,,,,,,,,,,,,,,,,,,,,,,
46,E1431,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
47,E2171,,SKY BLUE,6,1,,,,,,,,,,,,,,,,,,,,,,
47,E2171,,SKY BLUE,2,2,,,,,,,,,,,,,,,,,,,,,,
48,570,,CORAL,4XL,1,,,,,,,,,,,,,,,,,,,,,,
48,570,,CORAL,8XL,1,,,,,,,,,,,,,,,,,,,,,,
48,570,,CORAL,5XL,1,,,,,,,,,,,,,,,,,,,,,,
48,570,,CORAL,7XL,3,,,,,,,,,,,,,,,,,,,,,,
48,570,,CORAL,6XL,3,,,,,,,,,,,,,,,,,,,,,,
48,570,,IVORY,5XL,9,,,,,,,,,,,,,,,,,,,,,,
48,570,,IVORY,6XL,3,,,,,,,,,,,,,,,,,,,,,,
48,BZ570,,IVORY,26,1,,,,,,,,,,,,,,,,,,,,,,
48,570,,LILAC,6XL,3,,,,,,,,,,,,,,,,,,,,,,
48,570,,LILAC,7XL,2,,,,,,,,,,,,,,,,,,,,,,
48,570,,PERRI,L,6,,,,,,,,,,,,,,,,,,,,,,
48,570,,PERRI,XL,1,,,,,,,,,,,,,,,,,,,,,,
48,570,,PERRI,S,4,,,,,,,,,,,,,,,,,,,,,,
48,570,,PERRI,4XL,5,,,,,,,,,,,,,,,,,,,,,,
48,570,,PERRI,M,3,,,,,,,,,,,,,,,,,,,,,,
48,BZ570,,SKY BLUE,4XL,2,,,,,,,,,,,,,,,,,,,,,,
48,BZ570,,SKY BLUE,M,1,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,3XL,11,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,4XL,1,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,5XL,12,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,6XL,16,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,7XL,10,,,,,,,,,,,,,,,,,,,,,,
49,570,,PINK,8XL,4,,,,,,,,,,,,,,,,,,,,,,
50,E1264,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
50,E1264,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
50,E1981,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
50,E2225,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
50,E2543,,BLACK,2,2,,,,,,,,,,,,,,,,,,,,,,
50,E1672,,BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
50,E1672,,BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
50,E1421,,GREY,12,4,,,,,,,,,,,,,,,,,,,,,,
50,E1421,,GREY,16,2,,,,,,,,,,,,,,,,,,,,,,
50,E1421,,GREY,24,2,,,,,,,,,,,,,,,,,,,,,,
50,E2076,,MIDNIGHT,2,1,,,,,,,,,,,,,,,,,,,,,,
50,E1946,,NAVY,2,2,,,,,,,,,,,,,,,,,,,,,,
50,E1391,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
50,E2252,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
50,1116,,SILVER,S,5,,,,,,,,,,,,,,,,,,,,,,
50,1116,,SILVER,7XL,2,,,,,,,,,,,,,,,,,,,,,,
50,1116,,SILVER,8XL,1,,,,,,,,,,,,,,,,,,,,,,
50,E1347,,,S,1,,,,,,,,,,,,,,,,,,,,,,
51,B8808,,IVORY,S,14,,,,,,,,,,,,,,,,,,,,,,
51,B8808,,IVORY/BLACK,S,1,,,,,,,,,,,,,,,,,,,,,,
51,BD2006/741,,,S,1,,,,,,,,,,,,,,,,,,,,,,
51,BD2006/741,,,M,8,,,,,,,,,,,,,,,,,,,,,,
51,BD2006/741,,,L,2,,,,,,,,,,,,,,,,,,,,,,
52,570,,PURPLE,0,1,,,,,,,,,,,,,,,,,,,,,,
52,BZ570,,PURPLE,2,6,,,,,,,,,,,,,,,,,,,,,,
52,BZ570,,PURPLE,20,2,,,,,,,,,,,,,,,,,,,,,,
52,BZ570,,PURPLE,24,22,,,,,,,,,,,,,,,,,,,,,,
52,E1420,,PURPLE,2,4,,,,,,,,,,,,,,,,,,,,,,
52,E1420,,PURPLE,4,4,,,,,,,,,,,,,,,,,,,,,,
52,E1420,,PURPLE,6,4,,,,,,,,,,,,,,,,,,,,,,
52,E1420,,PURPLE,8,1,,,,,,,,,,,,,,,,,,,,,,
53,E1285,,FUCHSIA,12,2,,,,,,,,,,,,,,,,,,,,,,
53,E1582,,FUCHSIA,4,8,,,,,,,,,,,,,,,,,,,,,,
53,E1582,,PURPLE,6,4,,,,,,,,,,,,,,,,,,,,,,
54,AA9306,ANDY ANAND,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
54,AA9315,ANDY ANAND,IVORY,12,1,,,,,,,,,,,,,,,,,,,,,,
54,E2182,,NAVY,4,2,,,,,,,,,,,,,,,,,,,,,,
55,AA9313,ANDY ANAND,IVORY,16,2,,,,,,,,,,,,,,,,,,,,,,
55,AA9313,ANDY ANAND,IVORY,6,3,,,,,,,,,,,,,,,,,,,,,,
55,AA9313,ANDY ANAND,IVORY,8,2,,,,,,,,,,,,,,,,,,,,,,
56,1116,,BANANA,8XL,2,,,,,,,,,,,,,,,,,,,,,,
56,B8749,ANDY ANAND,GREEN,S,21,,,,,,,,,,,,,,,,,,,,,,
56,B8749,ANDY ANAND,GREEN,M,2,,,,,,,,,,,,,,,,,,,,,,
56,B8749,ANDY ANAND,GREEN,L,5,,,,,,,,,,,,,,,,,,,,,,
56,B8749,ANDY ANAND,GREEN,XL,12,,,,,,,,,,,,,,,,,,,,,,
56,B8749,ANDY ANAND,GREEN,2XL,7,,,,,,,,,,,,,,,,,,,,,,
57,G1116,,BURGUNDY,S,8,,,,,,,,,,,,,,,,,,,,,,
57,E1260,,JADE,S,12,,,,,,,,,,,,,,,,,,,,,,
57,E1260,,JADE,M,6,,,,,,,,,,,,,,,,,,,,,,
57,E1421,,ROYAL,4,7,,,,,,,,,,,,,,,,,,,,,,
58,570,,LILAC,6XL,32,,,,,,,,,,,,,,,,,,,,,,
58,570,,LILAC,8XL,5,,,,,,,,,,,,,,,,,,,,,,
58,G1116,,LILAC,8XL,2,,,,,,,,,,,,,,,,,,,,,,
58,G1116,,LILAC,7XL,1,,,,,,,,,,,,,,,,,,,,,,
58,G1116,,LILAC,12,1,,,,,,,,,,,,,,,,,,,,,,
58,E1428,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
58,B8998,,SANGRIA,2,1,,,,,,,,,,,,,,,,,,,,,,
59,E1827,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
59,E1827,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
59,E1260,,JADE,S,7,,,,,,,,,,,,,,,,,,,,,,
59,E1260,,JADE,M,5,,,,,,,,,,,,,,,,,,,,,,
59,E2107,,LAVENDER,16,1,,,,,,,,,,,,,,,,,,,,,,
59,G1116,,LAVENDER,7XL,1,,,,,,,,,,,,,,,,,,,,,,
59,F570,,NAVY,XL,1,,,,,,,,,,,,,,,,,,,,,,
59,E2252,,PURPLE,14,1,,,,,,,,,,,,,,,,,,,,,,
59,E2252,,PURPLE,12,1,,,,,,,,,,,,,,,,,,,,,,
59,E1908,,SKY BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
59,E1908,,SKY BLUE,6,2,,,,,,,,,,,,,,,,,,,,,,
59,E1909,,SKY BLUE,8,1,,,,,,,,,,,,,,,,,,,,,,
59,E1910,,SKY BLUE,14,1,,,,,,,,,,,,,,,,,,,,,,
59,E1799,,TEAL,12,1,,,,,,,,,,,,,,,,,,,,,,
59,E1260,,TRUFFLE,S,3,,,,,,,,,,,,,,,,,,,,,,
60,AA9313,ANDY ANAND,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
60,AA9313,ANDY ANAND,IVORY,14,2,,,,,,,,,,,,,,,,,,,,,,
60,AA9314,ANDY ANAND,IVORY,4,2,,,,,,,,,,,,,,,,,,,,,,
60,AA9314,ANDY ANAND,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
61,E1463,,CORAL,2,3,,,,,,,,,,,,,,,,,,,,,,
61,E1463,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
61,E1463,,CORAL,6,2,,,,,,,,,,,,,,,,,,,,,,
61,E2171,,LIGHT BLUE,14,1,,,,,,,,,,,,,,,,,,,,,,
61,E2171,,LIGHT BLUE,12,12,,,,,,,,,,,,,,,,,,,,,,
62,E1796,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
62,E2080,,BLACK,4,3,,,,,,,,,,,,,,,,,,,,,,
62,E2080,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
62,E2126,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
62,E2126,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
62,E2136,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
62,570,,CHAMPAGNE,8XL,1,,,,,,,,,,,,,,,,,,,,,,
62,E1583,,TEAL,6,1,,,,,,,,,,,,,,,,,,,,,,
62,E1657,,TEAL,6,3,,,,,,,,,,,,,,,,,,,,,,
63,E2171,,LIGHT BLUE,12,4,,,,,,,,,,,,,,,,,,,,,,
64,E1264,,CLARET,16,1,,,,,,,,,,,,,,,,,,,,,,
64,E1264,,CLARET,32,1,,,,,,,,,,,,,,,,,,,,,,
64,E1264,,CLARET,7XL,3,,,,,,,,,,,,,,,,,,,,,,
64,570,,NAVY,5,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,NAVY,2,2,,,,,,,,,,,,,,,,,,,,,,
64,BZ570,,PINK,3XL,3,,,,,,,,,,,,,,,,,,,,,,
64,BZ570,,PINK,4XL,2,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,6XL,5,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,8XL,2,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,XL,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,2,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,26,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,6,1,,,,,,,,,,,,,,,,,,,,,,
64,570,,ROYAL,22,1,,,,,,,,,,,,,,,,,,,,,,
64,BD2007/101,,,M,1,,,,,,,,,,,,,,,,,,,,,,
64,BD2007/4117,,,L,1,,,,,,,,,,,,,,,,,,,,,,
64,BD2007/4117,,,S,1,,,,,,,,,,,,,,,,,,,,,,
64,G570,,,XL,1,,,,,,,,,,,,,,,,,,,,,,
64,Z570,,,S,1,,,,,,,,,,,,,,,,,,,,,,
65,570,,LILAC,S,19,,,,,,,,,,,,,,,,,,,,,,
65,570,,LILAC,L,17,,,,,,,,,,,,,,,,,,,,,,
65,570,,NAVY,8XL,1,,,,,,,,,,,,,,,,,,,,,,
65,570,,PEACH,M,1,,,,,,,,,,,,,,,,,,,,,,
65,570,,PEACH,5XL,1,,,,,,,,,,,,,,,,,,,,,,
65,1116,,SILVER,S,1,,,,,,,,,,,,,,,,,,,,,,
66,E2590,,ROSE,8,5,,,,,,,,,,,,,,,,,,,,,,
67,E2590,,ROSE,8,1,,,,,,,,,,,,,,,,,,,,,,
67,E2590,,ROSE,12,2,,,,,,,,,,,,,,,,,,,,,,
67,E2590,,ROSE,16,1,,,,,,,,,,,,,,,,,,,,,,
68,E2590,,ROSE,2,1,,,,,,,,,,,,,,,,,,,,,,
68,E2590,,ROSE,10,1,,,,,,,,,,,,,,,,,,,,,,
69,E2601,,EMERALD,4,4,,,,,,,,,,,,,,,,,,,,,,
69,E2601,,EMERALD,6,4,,,,,,,,,,,,,,,,,,,,,,
69,E2601,,EMERALD,14,1,,,,,,,,,,,,,,,,,,,,,,
70,E2601,,EMERALD,0,1,,,,,,,,,,,,,,,,,,,,,,
70,E2601,,EMERALD,2,2,,,,,,,,,,,,,,,,,,,,,,
70,E2601,,EMERALD,8,4,,,,,,,,,,,,,,,,,,,,,,
71,E2601,,EMERALD,2,2,,,,,,,,,,,,,,,,,,,,,,
71,E2601,,EMERALD,6,7,,,,,,,,,,,,,,,,,,,,,,
71,E2601,,EMERALD,10,3,,,,,,,,,,,,,,,,,,,,,,
72,E2601,,NAVY,4,4,,,,,,,,,,,,,,,,,,,,,,
72,E2601,,NAVY,8,4,,,,,,,,,,,,,,,,,,,,,,
72,E2601,,NAVY,18,2,,,,,,,,,,,,,,,,,,,,,,
73,E2126,,BLACK,8,2,,,,,,,,,,,,,,,,,,,,,,
73,E2126,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
73,E2126,,BLACK,12,5,,,,,,,,,,,,,,,,,,,,,,
73,E2126,,BLACK,14,2,,,,,,,,,,,,,,,,,,,,,,
74,E1285,,FUCHSIA,12,1,,,,,,,,,,,,,,,,,,,,,,
74,E1285,,FUCHSIA,14,1,,,,,,,,,,,,,,,,,,,,,,
74,E1285,,FUCHSIA,24,2,,,,,,,,,,,,,,,,,,,,,,
74,E1285,,FUCHSIA,30,5,,,,,,,,,,,,,,,,,,,,,,
75,E1285,,FUCHSIA,18,2,,,,,,,,,,,,,,,,,,,,,,
75,E1285,,FUCHSIA,20,1,,,,,,,,,,,,,,,,,,,,,,
75,E1285,,FUCHSIA,24,2,,,,,,,,,,,,,,,,,,,,,,
76,E1412,,BROWN,16,6,,,,,,,,,,,,,,,,,,,,,,
76,E1412,,BROWN,12,1,,,,,,,,,,,,,,,,,,,,,,
77,E1696,,BLACK,4,8,,,,,,,,,,,,,,,,,,,,,,
78,AA9315,ANDY ANAND COUTURE,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
78,AA9322,ANDY ANAND COUTURE,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
78,AA9332,ANDY ANAND COUTURE,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
79,AA9320,ANDY ANAND COUTURE,WHITE,12,1,,,,,,,,,,,,,,,,,,,,,,
79,AA9326,ANDY ANAND COUTURE,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
79,AA9327,ANDY ANAND COUTURE,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
80,A9254,ANDY ANAND COUTURE,WHITE,10,1,,,,,,,,,,,,,,,,,,,,,,
80,A9301,ANDY ANAND COUTURE,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
80,A9312,ANDY ANAND COUTURE,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
80,B8865,MILANO FORMALS,WHITE,40,2,,,,,,,,,,,,,,,,,,,,,,
81,E1421,,CORAL,8,10,,,,,,,,,,,,,,,,,,,,,,
82,BZ570,,CORAL,14,1,,,,,,,,,,,,,,,,,,,,,,
82,BZ570,,CORAL,16,1,,,,,,,,,,,,,,,,,,,,,,
82,E1421,,CORAL,4,4,,,,,,,,,,,,,,,,,,,,,,
82,E1421,,CORAL,6,1,,,,,,,,,,,,,,,,,,,,,,
82,E1421,,CORAL,10,3,,,,,,,,,,,,,,,,,,,,,,
83,E2524,,CHERRY,2,3,,,,,,,,,,,,,,,,,,,,,,
83,E2524,,CHERRY,4,5,,,,,,,,,,,,,,,,,,,,,,
83,E2524,,CHERRY,8,4,,,,,,,,,,,,,,,,,,,,,,
84,E2524,,CHERRY,6,2,,,,,,,,,,,,,,,,,,,,,,
84,E2524,,CHERRY,10,2,,,,,,,,,,,,,,,,,,,,,,
84,E2540,,TEAL,6,4,,,,,,,,,,,,,,,,,,,,,,
85,E2540,,TEAL,0,2,,,,,,,,,,,,,,,,,,,,,,
85,E2540,,TEAL,6,1,,,,,,,,,,,,,,,,,,,,,,
85,E2540,,TEAL,8,4,,,,,,,,,,,,,,,,,,,,,,
85,E2540,,TEAL,14,1,,,,,,,,,,,,,,,,,,,,,,
86,E2509,,BURGUNDY,6,4,,,,,,,,,,,,,,,,,,,,,,
86,E2535,,BURGUNDY,2,2,,,,,,,,,,,,,,,,,,,,,,
86,E2535,,BURGUNDY,4,3,,,,,,,,,,,,,,,,,,,,,,
86,E2535,,BURGUNDY,6,1,,,,,,,,,,,,,,,,,,,,,,
87,1116,,BURGUNDY,3XL,1,,,,,,,,,,,,,,,,,,,,,,
87,1116,,BURGUNDY,7XL,7,,,,,,,,,,,,,,,,,,,,,,
87,E2509,,BURGUNDY,2,2,,,,,,,,,,,,,,,,,,,,,,
87,E2509,,BURGUNDY,4,1,,,,,,,,,,,,,,,,,,,,,,
88,1116,,GOLD,6XL,15,,,,,,,,,,,,,,,,,,,,,,
88,1116,,GOLD,8XL,8,,,,,,,,,,,,,,,,,,,,,,
89,AA9251,ANDY ANAND COUTURE,BURGUNDY,16,1,,,,,,,,,,,,,,,,,,,,,,
89,AA9312,ANDY ANAND COUTURE,BURGUNDY,6,1,,,,,,,,,,,,,,,,,,,,,,
89,AA932,ANDY ANAND COUTURE,BURGUNDY,4,4,,,,,,,,,,,,,,,,,,,,,,
90,E2540,,TEAL,2,4,,,,,,,,,,,,,,,,,,,,,,
90,E2540,,TEAL,4,8,,,,,,,,,,,,,,,,,,,,,,
91,AA9304,ANDY ANAND COUTURE,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
91,AA9307,ANDY ANAND COUTURE,WHITE,2,1,,,,,,,,,,,,,,,,,,,,,,
91,AA9307,ANDY ANAND COUTURE,WHITE,22,1,,,,,,,,,,,,,,,,,,,,,,
92,AA9308,ANDY ANAND COUTURE,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
92,AA9308,ANDY ANAND COUTURE,WHITE,14,3,,,,,,,,,,,,,,,,,,,,,,
93,E1672,,BLUE,4,6,,,,,,,,,,,,,,,,,,,,,,
93,E1672,,BLUE,8,5,,,,,,,,,,,,,,,,,,,,,,
93,E1672,,BLUE,12,3,,,,,,,,,,,,,,,,,,,,,,
94,E2229,,IVORY,18,3,,,,,,,,,,,,,,,,,,,,,,
94,E2229,,IVORY,14,3,,,,,,,,,,,,,,,,,,,,,,
94,E2241,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
94,E2241,,IVORY,12,1,,,,,,,,,,,,,,,,,,,,,,
94,E2241,,IVORY,14,2,,,,,,,,,,,,,,,,,,,,,,
94,E2182,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
94,E1988,,ROYAL BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
95,E1988,,ROYAL BLUE,0,5,,,,,,,,,,,,,,,,,,,,,,
95,E1988,,ROYAL BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
96,570,,LAVENDER,6XL,12,,,,,,,,,,,,,,,,,,,,,,
96,570,,LAVENDER,7XL,16,,,,,,,,,,,,,,,,,,,,,,
96,570,,LAVENDER,8XL,12,,,,,,,,,,,,,,,,,,,,,,
97,E2171,,LIGHT BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
97,E2171,,LIGHT BLUE,6,1,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/10,,BEIGE,S,7,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/24,,BLACK,S,15,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/24,,BLACK,M,15,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/24,,BLACK,L,2,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/24,,BLACK,XL,1,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/183,,MIDNIGHT BLUE,L,4,,,,,,,,,,,,,,,,,,,,,,
98,BD2006/183,,MIDNIGHT BLUE,XL,7,,,,,,,,,,,,,,,,,,,,,,
99,E1729,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
99,E1729,,MINT,4,13,,,,,,,,,,,,,,,,,,,,,,
99,E1729,,MINT,8,2,,,,,,,,,,,,,,,,,,,,,,
100,AA9309,ANDY ANAND COUTURE,IVORY,16,2,,,,,,,,,,,,,,,,,,,,,,
100,E1729,,IVORY,4,8,,,,,,,,,,,,,,,,,,,,,,
101,E2114,,ROYAL BLUE,6,3,,,,,,,,,,,,,,,,,,,,,,
101,E2114,,ROYAL BLUE,0,2,,,,,,,,,,,,,,,,,,,,,,
101,E2114,,ROYAL BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
101,E2114,,ROYAL BLUE,8,2,,,,,,,,,,,,,,,,,,,,,,
102,E1573,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
102,E1573,,BLACK,4,3,,,,,,,,,,,,,,,,,,,,,,
102,E1573,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,16,4,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,24,2,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,8,1,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,12,1,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,14,2,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,18,1,,,,,,,,,,,,,,,,,,,,,,
102,E1581,,RED,22,1,,,,,,,,,,,,,,,,,,,,,,
102,E1657,,TEAL,24,1,,,,,,,,,,,,,,,,,,,,,,
103,E22279,,BURGUNDY,14,1,,,,,,,,,,,,,,,,,,,,,,
103,E1573,,PURPLE,6,3,,,,,,,,,,,,,,,,,,,,,,
103,E1908,,SKY BLUE,0,2,,,,,,,,,,,,,,,,,,,,,,
103,AA9257,,WHITE,12,2,,,,,,,,,,,,,,,,,,,,,,
104,B8808,,IVORY,S,1,,,,,,,,,,,,,,,,,,,,,,
104,AA226,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
104,AA9315,,WHITE,12,2,,,,,,,,,,,,,,,,,,,,,,
104,AA9336,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
104,B7038,,WHITE,M,1,,,,,,,,,,,,,,,,,,,,,,
104,B8808,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
105,G1116,,FUCHSIA,40,3,,,,,,,,,,,,,,,,,,,,,,
105,G1116,,FUCHSIA,38,3,,,,,,,,,,,,,,,,,,,,,,
105,E1729,,MINT,8,1,,,,,,,,,,,,,,,,,,,,,,
105,E1729,,MINT,4,1,,,,,,,,,,,,,,,,,,,,,,
105,E1729,,MINT,20,2,,,,,,,,,,,,,,,,,,,,,,
105,E1729,,MINT,6,11,,,,,,,,,,,,,,,,,,,,,,
105,E1573,,PEACH,24,3,,,,,,,,,,,,,,,,,,,,,,
106,E1730,,BLUE,4,2,,,,,,,,,,,,,,,,,,,,,,
106,E1730,,BLUE,8,2,,,,,,,,,,,,,,,,,,,,,,
106,E1730,,BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
106,E2080,,COBALT,2,1,,,,,,,,,,,,,,,,,,,,,,
106,E1334,,FUCHSIA,6,1,,,,,,,,,,,,,,,,,,,,,,
