Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type
e2385,MILANO FORMALS Elegant Evening E2385,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"GOLD/BLACK,GOLD/BLACK Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,GOLD/BLACK,Size,2.0,E2385_GOLD/BLACK_2,,shopify,2.0,deny,manual,707.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_3.jpg?v=1727408497,1,MILANO FORMALS e2385 GOLD/BLACK,"GOLD/BLACK, GOLD/BLACK Elegant Evening",Elegant Evening,E2385,Elegant Evening
e2385,MILANO FORMALS Elegant Evening E2385,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"GOLD/BLACK,GOLD/BLACK Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,GOLD/BLACK,Size,4.0,E2385_GOLD/BLACK_4,,shopify,4.0,deny,manual,707.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_3.jpg?v=1727408497,1,MILANO FORMALS e2385 GOLD/BLACK,"GOLD/BLACK, GOLD/BLACK Elegant Evening",Elegant Evening,E2385,Elegant Evening
e2385,MILANO FORMALS Elegant Evening E2385,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"GOLD/BLACK,GOLD/BLACK Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,GOLD/BLACK,Size,6.0,E2385_GOLD/BLACK_6,,shopify,2.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_3.jpg?v=1727408497,1,MILANO FORMALS e2385 GOLD/BLACK,"GOLD/BLACK, GOLD/BLACK Elegant Evening",Elegant Evening,E2385,Elegant Evening
e2385,MILANO FORMALS Elegant Evening E2385,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"GOLD/BLACK,GOLD/BLACK Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,GOLD/BLACK,Size,8.0,E2385_GOLD/BLACK_8,,shopify,2.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_3.jpg?v=1727408497,1,MILANO FORMALS e2385 GOLD/BLACK,"GOLD/BLACK, GOLD/BLACK Elegant Evening",Elegant Evening,E2385,Elegant Evening
e2385,MILANO FORMALS Elegant Evening E2385,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"GOLD/BLACK,GOLD/BLACK Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,GOLD/BLACK,Size,10.0,E2385_GOLD/BLACK_10,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_3.jpg?v=1727408497,1,MILANO FORMALS e2385 GOLD/BLACK,"GOLD/BLACK, GOLD/BLACK Elegant Evening",Elegant Evening,E2385,Elegant Evening
e2385,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_2.jpg?v=1727408497,2,,,,,
e2385,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2385_Black-Gold_1.jpg?v=1727408496,3,,,,,
e2388,MILANO FORMALS Embellished E2388,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK/GREEN,BLACK/GREEN Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK/GREEN,Size,6.0,E2388_BLACK/GREEN_6,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2388_Black-Green_4.jpg?v=1727408498,1,MILANO FORMALS e2388 BLACK/GREEN,"BLACK/GREEN, BLACK/GREEN Embellished",Embellished,E2388,Embellished
e2388,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2388_Black-Green_5.jpg?v=1727408498,2,,,,,
e2388,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2388_Black-Green_2.jpg?v=1727408497,3,,,,,
e2388,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2388_Black-Green_1.jpg?v=1727408497,4,,,,,
e2388,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2388_Black-Green_3.jpg?v=1727408496,5,,,,,
e2389,MILANO FORMALS Elegant Evening E2389,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"PURPLE,PURPLE Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,PURPLE,Size,2.0,E2389_PURPLE_2,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2389_Purple_1.jpg?v=1727408496,1,MILANO FORMALS e2389 PURPLE,"PURPLE, PURPLE Elegant Evening",Elegant Evening,E2389,Elegant Evening
e2389,MILANO FORMALS Elegant Evening E2389,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"PURPLE,PURPLE Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,PURPLE,Size,6.0,E2389_PURPLE_6,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2389_Purple_1.jpg?v=1727408496,1,MILANO FORMALS e2389 PURPLE,"PURPLE, PURPLE Elegant Evening",Elegant Evening,E2389,Elegant Evening
e2389,MILANO FORMALS Elegant Evening E2389,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"PURPLE,PURPLE Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,PURPLE,Size,8.0,E2389_PURPLE_8,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2389_Purple_1.jpg?v=1727408496,1,MILANO FORMALS e2389 PURPLE,"PURPLE, PURPLE Elegant Evening",Elegant Evening,E2389,Elegant Evening
e2389,MILANO FORMALS Elegant Evening E2389,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"PURPLE,PURPLE Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,PURPLE,Size,14.0,E2389_PURPLE_14,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2389_Purple_1.jpg?v=1727408496,1,MILANO FORMALS e2389 PURPLE,"PURPLE, PURPLE Elegant Evening",Elegant Evening,E2389,Elegant Evening
e2389,MILANO FORMALS Elegant Evening E2389,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"PURPLE,PURPLE Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,PURPLE,Size,16.0,E2389_PURPLE_16,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2389_Purple_1.jpg?v=1727408496,1,MILANO FORMALS e2389 PURPLE,"PURPLE, PURPLE Elegant Evening",Elegant Evening,E2389,Elegant Evening
e2394,MILANO FORMALS E2394,"<p>This is a Uncategorized dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Uncategorized,"IVORY PRINT,IVORY PRINT Uncategorized",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY PRINT,Size,0.0,E2394_IVORY PRINT_0,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2394_Ivory-Print_1.jpg?v=1727408496,1,MILANO FORMALS e2394 IVORY PRINT,"IVORY PRINT, IVORY PRINT Uncategorized",Uncategorized,E2394,Uncategorized
e2394,MILANO FORMALS E2394,"<p>This is a Uncategorized dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Uncategorized,"IVORY PRINT,IVORY PRINT Uncategorized",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY PRINT,Size,10.0,E2394_IVORY PRINT_10,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2394_Ivory-Print_1.jpg?v=1727408496,1,MILANO FORMALS e2394 IVORY PRINT,"IVORY PRINT, IVORY PRINT Uncategorized",Uncategorized,E2394,Uncategorized
e2394,MILANO FORMALS E2394,"<p>This is a Uncategorized dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Uncategorized,"IVORY/PRINT,IVORY/PRINT Uncategorized",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY/PRINT,Size,8.0,E2394_IVORY/PRINT_8,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2394_Ivory-Print_1.jpg?v=1727408496,1,MILANO FORMALS e2394 IVORY/PRINT,"IVORY/PRINT, IVORY/PRINT Uncategorized",Uncategorized,E2394,Uncategorized
e2395,MILANO FORMALS Ball Gown/Quinceanera E2395,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Ball Gown/Quinceanera ,"RED,RED Ball Gown/Quinceanera ",TRUE,Apparel & Accessories > Clothing > Dresses,Color,RED,Size,4.0,E2395_RED_4,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2395_Red_1.png?v=1727408516,1,MILANO FORMALS e2395 RED,"RED, RED Ball Gown/Quinceanera ",Ball Gown/Quinceanera ,E2395,Ball Gown/Quinceanera 
e2395,MILANO FORMALS Ball Gown/Quinceanera E2395,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Ball Gown/Quinceanera ,"RED,RED Ball Gown/Quinceanera ",TRUE,Apparel & Accessories > Clothing > Dresses,Color,RED,Size,6.0,E2395_RED_6,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2395_Red_1.png?v=1727408516,1,MILANO FORMALS e2395 RED,"RED, RED Ball Gown/Quinceanera ",Ball Gown/Quinceanera ,E2395,Ball Gown/Quinceanera 
e2395,MILANO FORMALS Ball Gown/Quinceanera E2395,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Ball Gown/Quinceanera ,"RED,RED Ball Gown/Quinceanera ",TRUE,Apparel & Accessories > Clothing > Dresses,Color,RED,Size,8.0,E2395_RED_8,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2395_Red_1.png?v=1727408516,1,MILANO FORMALS e2395 RED,"RED, RED Ball Gown/Quinceanera ",Ball Gown/Quinceanera ,E2395,Ball Gown/Quinceanera 
e2395,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2395_Red_2.png?v=1727408511,2,,,,,
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,0.0,E2403_BLACK_0,,shopify,1.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,4.0,E2403_BLACK_4,,shopify,4.0,deny,manual,148.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,6.0,E2403_BLACK_6,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,8.0,E2403_BLACK_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,10.0,E2403_BLACK_10,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,12.0,E2403_BLACK_12,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,16.0,E2403_BLACK_16,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,24.0,E2403_BLACK_24,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 BLACK,"BLACK, BLACK Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"SILVER,SILVER Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,SILVER,Size,8.0,E2403_SILVER_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 SILVER,"SILVER, SILVER Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"SILVER,SILVER Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,SILVER,Size,10.0,E2403_SILVER_10,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 SILVER,"SILVER, SILVER Embellished",Embellished,E2403,Embellished
e2403,MILANO FORMALS Embellished E2403,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"SILVER,SILVER Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,SILVER,Size,12.0,E2403_SILVER_12,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_3.jpg?v=1727408499,1,MILANO FORMALS e2403 SILVER,"SILVER, SILVER Embellished",Embellished,E2403,Embellished
e2403,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_2.jpg?v=1727408499,2,,,,,
e2403,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_1.jpg?v=1727408498,3,,,,,
e2403,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2403_Silver_4.jpg?v=1727408498,4,,,,,
e2405,MILANO FORMALS Embellished E2405,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,16.0,E2405_BLACK_16,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2405_Black_1.png?v=1727408520,1,MILANO FORMALS e2405 BLACK,"BLACK, BLACK Embellished",Embellished,E2405,Embellished
e2405,MILANO FORMALS Embellished E2405,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"BLACK,BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BLACK,Size,20.0,E2405_BLACK_20,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2405_Black_1.png?v=1727408520,1,MILANO FORMALS e2405 BLACK,"BLACK, BLACK Embellished",Embellished,E2405,Embellished
e2410,MILANO FORMALS Elegant Evening E2410,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"MUD,MUD Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,MUD,Size,8.0,E2410_MUD_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2410_Nude_4.jpg?v=1727408497,1,MILANO FORMALS e2410 MUD,"MUD, MUD Elegant Evening",Elegant Evening,E2410,Elegant Evening
e2410,MILANO FORMALS Elegant Evening E2410,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"NUDE IVY,NUDE IVY Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NUDE IVY,Size,6.0,E2410_NUDE IVY_6,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2410_Nude_4.jpg?v=1727408497,1,MILANO FORMALS e2410 NUDE IVY,"NUDE IVY, NUDE IVY Elegant Evening",Elegant Evening,E2410,Elegant Evening
e2410,MILANO FORMALS Elegant Evening E2410,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Elegant Evening,"NUDE/IVORY,NUDE/IVORY Elegant Evening",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NUDE/IVORY,Size,14.0,E2410_NUDE/IVORY_14,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2410_Nude_4.jpg?v=1727408497,1,MILANO FORMALS e2410 NUDE/IVORY,"NUDE/IVORY, NUDE/IVORY Elegant Evening",Elegant Evening,E2410,Elegant Evening
e2410,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2410_Nude_1.jpg?v=1727408497,2,,,,,
e2410,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2410_Nude_2.jpg?v=1727408496,3,,,,,
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,0.0,E2426_NAVY_0,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,2.0,E2426_NAVY_2,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,4.0,E2426_NAVY_4,,shopify,2.0,deny,manual,732.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,8.0,E2426_NAVY_8,,shopify,1.0,deny,manual,732.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,12.0,E2426_NAVY_12,,shopify,2.0,deny,manual,732.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2426,MILANO FORMALS Gala/ pageant E2426,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Gala/ pageant,"NAVY,NAVY Gala/ pageant",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,20.0,E2426_NAVY_20,,shopify,2.0,deny,manual,732.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2426_Navy_1.jpg?v=1727408497,1,MILANO FORMALS e2426 NAVY,"NAVY, NAVY Gala/ pageant",Gala/ pageant,E2426,Gala/ pageant
e2428,MILANO FORMALS Embellished E2428,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"NAVY,NAVY Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,0.0,E2428_NAVY_0,,shopify,1.0,deny,manual,432.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2428_Navy_1.png?v=1727408525,1,MILANO FORMALS e2428 NAVY,"NAVY, NAVY Embellished",Embellished,E2428,Embellished
e2428,MILANO FORMALS Embellished E2428,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"NAVY,NAVY Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,6.0,E2428_NAVY_6,,shopify,2.0,deny,manual,432.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2428_Navy_1.png?v=1727408525,1,MILANO FORMALS e2428 NAVY,"NAVY, NAVY Embellished",Embellished,E2428,Embellished
e2428,MILANO FORMALS Embellished E2428,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"NAVY,NAVY Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,NAVY,Size,8.0,E2428_NAVY_8,,shopify,1.0,deny,manual,870.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2428_Navy_1.png?v=1727408525,1,MILANO FORMALS e2428 NAVY,"NAVY, NAVY Embellished",Embellished,E2428,Embellished
e2430,MILANO FORMALS Embellished E2430,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"WHITE,WHITE Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8.0,E2430_WHITE_8,,shopify,1.0,deny,manual,870.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2430_Silver-blue_1.png?v=1727408513,1,MILANO FORMALS e2430 WHITE,"WHITE, WHITE Embellished",Embellished,E2430,Embellished
e2430,MILANO FORMALS Embellished E2430,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul>",MILANO FORMALS,Embellished,"WHITE/BLACK,WHITE/BLACK Embellished",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BLACK,Size,8.0,E2430_WHITE/BLACK_8,,shopify,1.0,deny,manual,870.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2430_Silver-blue_1.png?v=1727408513,1,MILANO FORMALS e2430 WHITE/BLACK,"WHITE/BLACK, WHITE/BLACK Embellished",Embellished,E2430,Embellished
